harp,0,1.06,1.0
harp,0,1.06,1.0
harp,0,1.06,1.0
harp,0,1.06,0.4
harp,0,0.8,0.4
harp,0,0.63,0.4
harp,0,0.53,1.0
bass,0,1.06,1.0
bass,0,0.8,1.0
bass,0,0.53,1.0
basedrum,0,0.7,1.0
hat,0,1.18,1.0
harp,4,0.63,1.0
harp,4,0.8,1.0
harp,0,1.06,1.0
bass,0,0.8,1.0
hat,0,1.18,1.0
harp,4,0.53,1.0
basedrum,0,0.7,1.0
harp,4,0.63,1.0
bass,0,0.53,1.0
snare,0,0.6,1.0
hat,0,1.18,1.0
harp,4,0.8,1.0
harp,0,1.06,1.0
harp,4,1.26,1.0
harp,0,1.26,1.0
harp,0,1.26,1.0
harp,0,1.26,0.4
harp,0,0.53,1.0
bass,0,0.8,1.0
basedrum,0,0.7,1.0
hat,0,1.18,1.0
harp,4,0.63,1.0
harp,4,1.06,1.0
harp,0,0.8,1.0
bass,0,0.53,1.0
basedrum,0,0.7,1.0
hat,0,1.18,1.0
harp,4,0.53,1.0
harp,4,0.63,1.0
bass,0,0.8,1.0
basedrum,0,0.7,1.0
hat,0,1.18,1.0
harp,4,0.8,1.0
harp,0,1.06,1.0
harp,4,1.18,1.0
harp,0,1.18,1.0
harp,0,1.18,1.0
harp,0,1.18,0.4
harp,0,0.53,1.0
bass,0,0.53,1.0
snare,0,0.6,1.0
hat,0,1.18,1.0
harp,4,0.63,1.0
harp,4,1.06,1.0
harp,0,0.8,1.0
bass,0,0.8,1.0
basedrum,0,0.7,1.0
hat,0,1.18,1.0
harp,4,0.63,1.0
bass,0,0.8,1.0
basedrum,0,0.7,1.0
hat,0,1.18,1.0
harp,4,0.94,1.0
harp,0,0.94,1.0
harp,0,0.94,1.0
harp,0,0.94,0.4
harp,0,0.6,0.4
harp,0,0.7,0.4
bass,0,0.7,1.0
basedrum,0,0.7,1.0
hat,0,1.18,1.0
harp,4,0.7,1.0
harp,4,1.06,1.0
harp,0,0.84,1.0
bass,0,0.94,1.0
basedrum,0,0.7,1.0
hat,0,1.18,1.0
harp,4,0.53,1.0
harp,4,0.7,1.0
bass,0,0.7,1.0
