bass,0,0.84,1.0
harp,24,0.63,1.0
harp,0,0.5,1.0
bass,16,0.63,1.0
bass,8,0.84,1.0
bass,16,0.84,1.0
bass,8,0.94,1.0
harp,0,0.63,1.0
harp,0,0.5,1.0
bass,16,1.0,1.0
bass,8,1.12,1.0
bass,24,0.84,1.0
harp,0,0.67,1.0
harp,0,0.56,1.0
bass,24,1.12,1.0
bass,24,0.67,1.0
harp,0,0.67,1.0
harp,0,0.56,1.0
bass,16,0.63,1.0
bass,8,0.63,1.0
bass,24,0.5,1.0
harp,0,0.5,1.0
harp,0,0.63,1.0
bass,24,0.84,1.0
bass,24,0.63,1.0
harp,0,0.5,1.0
harp,0,0.63,1.0
bass,16,0.84,1.0
bass,8,0.8,1.0
harp,0,0.63,1.0
harp,0,0.8,1.0
bass,40,0.63,1.0
bass,8,0.67,1.0
bass,16,0.63,1.0
bass,8,0.56,1.0
harp,0,0.63,1.0
harp,0,0.8,1.0
bass,16,0.63,1.0
bass,8,0.84,1.0
harp,16,0.84,1.0
harp,4,1.0,1.0
harp,4,0.63,1.0
harp,0,0.5,1.0
harp,0,1.26,1.0
bass,16,0.63,1.0
bass,8,0.84,1.0
bass,16,0.84,1.0
harp,0,0.84,1.0
harp,4,1.0,1.0
bass,4,0.94,1.0
harp,0,0.63,1.0
harp,0,0.5,1.0
harp,0,1.26,1.0
bass,16,1.0,1.0
bass,8,1.12,1.0
harp,16,0.67,1.0
harp,4,0.84,1.0
bass,4,0.84,1.0
harp,0,0.67,1.0
harp,0,0.56,1.0
harp,0,1.12,1.0
bass,24,1.12,1.0
harp,16,0.67,1.0
harp,4,0.84,1.0
bass,4,0.67,1.0
harp,0,0.67,1.0
harp,0,0.56,1.0
harp,0,1.12,1.0
bass,16,0.63,1.0
bass,8,0.63,1.0
harp,16,0.84,1.0
harp,4,1.0,1.0
bass,4,0.5,1.0
harp,0,0.5,1.0
harp,0,0.63,1.0
harp,0,1.26,1.0
bass,24,0.84,1.0
harp,16,0.84,1.0
harp,4,1.0,1.0
